station_id,station_name,latitude,longitude,elevation_m
63480,ANGERMUNDE                              ,53,14,55
63481,BREMEN                                  ,53.1,8.8,3
63482,ROTENBURG                               ,53.1,9.3,61
63483,EMDEN_FLUGPLATZ                         ,53.4,7.2,1
63484,JEVER                                   ,53.5,7.9,7
63485,BREMERHAVEN                             ,53.5,8.6,11
63486,BREMERVOERDE_(AUT)                      ,53.5,9.2,5
63487,WITTMUNDHAVEN                           ,53.6,7.7,8
63488,SENGWARDEN                              ,53.6,8,1
63489,SCHWERIN                                ,53.6,11.4,68
63490,GOLDBERG_(AUT)                          ,53.6,12.1,58
63491,NORDERNEY                               ,53.7,7.1,16
63492,QUICKBORN                               ,53.7,9.9,17
63493,WANGEROGGE_ISLAND                       ,53.8,7.9,29
63494,WANGEROOGE                              ,53.8,7.9,2
63495,ALTE_WESER_(LGT-H)                      ,53.9,8.1,31
63496,CUXHAVEN                                ,53.9,8.7,4
63497,LAAGE                                   ,53.9,12.3,40
63498,HERINGSDORF                             ,53.9,14.1,22
63499,ELBE_1_(LGT-VSL)                        ,54,8.1,0
63500,ITZEHOE_(GER-ARMY)                      ,54,9.6,26
63501,BOLTENHAGEN                             ,54,11.2,15
63502,ELPERSBUETTEL_(AUT)                     ,54.1,9,5
63503,PELZERHAKEN_(AUT)                       ,54.1,10.9,2
63504,GREIFSWALD                              ,54.1,13.4,2
63505,HELGOLAND_ISLAND                        ,54.2,7.9,53
63506,HELGOLAND                               ,54.2,7.9,4
63507,WARNEMUNDE/ROSTOCK                      ,54.2,12,4
63508,WARNEMUNDE                              ,54.2,12.1,10
63509,KIEL                                    ,54.3,10.1,19
63510,FRIEDRICHSORT                           ,54.4,10.2,11
63511,BARTH                                   ,54.4,12.7,7
63512,PAROW                                   ,54.4,13.1,4
63513,PUTBUS                                  ,54.4,13.5,34
63514,WESTERMARKELSDORF                       ,54.5,11.1,9
63515,MARIENLEUCHTE                           ,54.5,11.2,5
63516,ARKONA                                  ,54.7,13.4,41
63517,LIST                                    ,55,8.4,26
63518,SUNYANI                                 ,7.3,-2.3,309
63519,"HIRAKLION,CRETE                         ",35.3,25.2,43
63520,MATHONI                                 ,36.8,21.7,33.5
63521,"SAMOS I., AEGEAN IS.                    ",37.7,27,48.5
63522,ATHINAI/HELLENIKON                      ,37.9,23.7,12.5
63523,ATHINAI /NAT. OBS./                     ,38,23.7,107
63524,(LGWX) ARAXOS                           ,38.2,21.4,18
63525,PATRAI                                  ,38.3,21.7,2
63526,"ARTA (HALKIADES),                       ",39.2,21,11
63527,"KERKYRA,CORFU                           ",39.6,19.9,1.5
63528,LARISSA                                 ,39.6,22.4,73.5
63529,"LIMNOS I., AEGEAN IS.                   ",39.9,25.1,14.5
63530,THESSALONIKI/SEDES                      ,40.5,23,30
63531,IVIGTUT                                 ,61.2,-48.2,30
63532,GROENNEDAL                              ,61.2,-48.1,27
63533,GODTHAB                                 ,64.2,-51.8,26
63534,EGEDESMINDE                             ,68.7,-52.8,47.5
63535,JAKOBSHAVN                              ,69.2,-51.05,43
63536,KAB TOBIN                               ,70.4,-22,41.5
63537,"UPERNAVIK AWS,                          ",72.8,-56.2,61
63538,UPERNAVIK                               ,72.8,-56.15,63
63539,THULE US AFB                            ,76.5,-68.8,11
63540,DUNDAS RADIO                            ,76.6,-68.8,20
63541,DANMARKSHAVN                            ,76.8,-18.8,11.5
63542,"NORD ADS,                               ",81.6,-16.7,34
63543,"PEARLS AP, GRENADA W.I.                 ",12.2,-61.6,7
63544,"RAIZET,                                 ",16.3,-61.5,8
63545,PORT MORESBY AP FROM 660060             ,-9.4,147.2,41
63546,MERAUKE/MOPAH                           ,-8.5,140.4,3
63547,MADANG PAPUA NEW                        ,-5.2,145.8,8
63548,KAIMANA/UTAROM                          ,-3.7,133.8,3
63549,SENTANI NEW                             ,-2.6,140.5,93.5
63550,MOMOTE/ADMIRALTY IS.                    ,-2.1,147.4,4.5
63551,BIAK/MOKMER NEW                         ,-1.2,136.1,11
63552,JEFMAN NEW                              ,-0.9,131.1,3
63553,MANOKWARI/RENDANI                       ,-0.9,134.1,3
63554,"BAFATA,                                 ",12.2,-14.7,43
63555,ATKINSON/TIMEHRI INTL                   ,6.5,-58.3,29
63556,GEORGETOWN                              ,6.8,-58.2,1.5
63557,CAYES                                   ,18.2,-73.75,27
63558,PORT-AU PRINCE/BOWEN FLD                ,18.6,-72.35,16
63559,"PORT-AU-PRINCE/DAMIEN,                  ",18.6,-72.2,20
63560,CAP HAITIEN                             ,19.8,-72.2,14
63561,AMAPALA/LOS PELONAS                     ,13.3,-87.65,5
63562,CHOLUTECA                               ,13.3,-87.2,48
63563,PUERTO LEMPIRA                          ,15.2,-83.8,8
63564,CENTRAL FARM AGSTAT BRITISH             ,17.2,-89,90
63565,ABBASSIA/CAIRO                          ,30.1,31.3,33
63566,SZEGED                                  ,46.3,20.1,83.5
63567,NAGYKANIZSA                             ,46.5,17,141
63568,BUDAPEST LORINC                         ,47.4,19.2,139.5
63569,BUDAPEST/METEOROLOGIA                   ,47.5,19,125
63570,DEBRECEN                                ,47.5,21.6,112.5
63571,DEBRECEN                                ,47.6,21.6,128
63572,GYOR                                    ,47.7,17.7,116
63573,MAGYAROVAR                              ,47.9,17.3,121
63574,MISKOLCHUNGARY                          ,48.1,20.8,119
63575,VESTMANNAEYJAR                          ,63.4,-20.3,120
63576,KEFLAVIK                                ,64,-22.6,50.5
63577,REYKJAVIK                               ,64.1,-21.9,14.5
63578,TEIGARHORN                              ,64.7,-14.4,18
63579,STYKKISHOLMUR                           ,65.1,-22.7,21
63580,AKUREYRI                                ,65.7,-18.1,25
63581,GRIMSEY                                 ,66.5,-18,8
63582,PONDICHERRY                             ,12,79.8,38
63583,POONA                                   ,18.5,73.9,559
63584,"BOMBAY/COLABA,                          ",18.9,72.8,11
63585,NASIK OZAR                              ,20.1,73.9,608
63586,"BHUBANESWAR,                            ",20.3,85.8,46
63587,NOWGONG                                 ,25.1,79.4,229
63588,"KOTA AERODROME,                         ",25.2,75.9,274
63589,GWALIOR                                 ,26.2,78.3,207
63590,GAUHATI                                 ,26.2,91.8,55
63591,GORAKHPUR                               ,26.8,83.4,76
63592,DARJEELING                              ,27.1,88.3,2128
63593,DIBRUGARH                               ,27.5,94.9,106
63594,"INDIANAPOLIS/I.-MUN/WEI,                ",39.7,-86.3,246
63595,"FORT WAYNE/MUN.,BAER FL.,               ",41,-85.2,252
63596,"SOUTH BEND/ST. JOSEPH CO.,              ",41.7,-86.3,236
63597,KUPANG/PENFUI                           ,-10.2,123.7,108
63598,WAINGAPU/MAU HAU                        ,-9.7,120.3,11
63599,AMPENAN/REMBIGA                         ,-8.6,116.1,9
63600,SAUMLAKI                                ,-8,131.3,24
63601,JOGYAKARTA/ADISUCIPTO                   ,-7.8,110.4,107
63602,CILACAP                                 ,-7.7,109,6
63603,MADIUM/ISWAHYUDI                        ,-7.6,111.5,110
63604,TASIKMALAYA/CIBEUREUM                   ,-7.3,108.3,335
63605,SURABAJA/PERAK                          ,-7.2,112.7,3
63606,KALIANGET (MADURA)                      ,-7.1,114,3
63607,SEMARANG/AHMADYANI                      ,-7,110.4,17
63608,BANDUNG/HUSEIN                          ,-6.9,107.6,740
63609,TEGAL                                   ,-6.9,109.2,6.5
63610,JAKARTA HALIM PERDANAKUSUMA             ,-6.3,106.85,27
63611,CURUG/BUDIARTO                          ,-6.2,106.7,46
63612,JAKARTA OBSERVATORY                     ,-6.2,106.8,7
63613,JAKARTA(KEMAYORAN)                      ,-6.2,106.9,4
63614,SERANG                                  ,-6.1,106.1,40
63615,TELUKBETUNG/BERANTI                     ,-5.3,105.2,92
63616,KENDARI/WOLTERMONGINSIDI                ,-4.1,122.4,40
63617,BENGKULU/PADANGKEMILING                 ,-3.9,102.25,15
63618,AMBON / PATTIMURA                       ,-3.7,128.1,11
63619,BANDJARMASIN/ULIN                       ,-3.5,114.8,20
63620,PALEMBANG/TALANGBETUTU                  ,-2.9,104.7,10
63621,PANGKALPINANG                           ,-2.2,106.1,33
63622,JAMBI/PAALMERAH                         ,-1.6,103.7,25
63623,BALIKPAPAN/SEPINGGAN                    ,-1.3,116.9,3
63624,PADANG/TABING                           ,-0.9,100.4,3
63625,RENGAT/JAPURA                           ,-0.4,102.5,32
63626,PONTIANAK/SUPADIO                       ,0,109.35,2
63627,PAKANBARU/SIMPANGTIGA                   ,0.5,101.5,31
63628,GORONTALO/JALALUDDIN                    ,0.5,123.1,2
63629,SINGKAWANG II                           ,1.1,109.7,60
63630,MENADO/DR SAM RATULANGI                 ,1.5,124.9,80
63631,SIBOLGA/PINANGSORE                      ,1.6,98.9,3
63632,TARAKAN/JUWATA                          ,3.3,117.6,6
63633,MEDAN/POLONIA                           ,3.6,98.7,25
63634,RANAI                                   ,4,108.4,2
63635,AHWAZ                                   ,31.3,48.7,22
63636,"ORUMIEH,                                ",37.5,45.1,1312
63637,"ANZALI,                                 ",37.5,49.5,-23
63638,HABBANIYA                               ,33.4,43.6,45
63639,KHANAQIN                                ,34.3,45.4,201
63640,ROCHES POINT                            ,51.8,-8.3,40.5
63641,VALENTIA OBSERVATORY                    ,51.9,-10.3,11.5
63642,CORK AIRPORT                            ,51.9,-8.5,156.5
63643,ROSSLARE                                ,52.3,-6.3,23
63644,SHANNON AIRPORT                         ,52.7,-8.9,5
63645,KILKENNY                                ,52.7,-7.3,63
63646,CASEMENT AIRPORT                        ,53.3,-6.4,91
63647,DUBLIN AIRPORT                          ,53.4,-6.3,74.5
63648,MULLINGAR                               ,53.5,-7.4,109
63649,BELMULLET                               ,54.2,-10,9.5
63650,CLONES                                  ,54.2,-7.2,88
63651,MALIN HEAD                              ,55.4,-7.3,22.5
63652,PITCAIRN     1                          ,-24.1,-130.1,264
63653,RURUTU       2  TUBUAI ISLANDS          ,-22.5,-151.3,3
63654,FANNING ISLAND LINE ISLANDS             ,3.9,-159.4,3
63655,"ANGUAR, PALAU GROUP CAROLINE I          ",6.9,134.2,5
63656,FUERTEVENTURA/CANARY                    ,28.5,-13.9,228
63657,JERUSALEM ISRAEL 535015                 ,31.8,35.2,809.5
63658,BEN GURION AIRPORT                      ,32,34.9,44.5
63659,HAIFA                                   ,32.8,35,9
63660,COZZO_SPADARO                           ,36.7,15.1,51
63661,PANTELLERIA                             ,36.8,12,191
63662,CATANIA FONTANAROSSA                    ,37.5,15.1,12.5
63663,USTICA                                  ,38.7,13.2,250
63664,CROTONE                                 ,39,17.1,155
63665,CAGLIARI ELMAS                          ,39.3,9.1,11
63666,DECIMOMANNU(IT-AFB)                     ,39.4,9,28
63667,S.MARIA DI LEUCA                        ,39.8,18.4,104
63668,CAPE_BELLAVISTA                         ,39.9,9.7,156
63669,CAPO PALINURO                           ,40,15.3,184
63670,TARANTO                                 ,40.5,17.3,41
63671,ALGHERO                                 ,40.6,8.3,31.5
63672,POTENZA                                 ,40.6,15.8,823
63673,BRINDISI                                ,40.7,18,12.5
63674,PONZA                                   ,40.9,13,184
63675,NAPOLI CAPODICHINO                      ,40.9,14.3,80
63676,BARI PALESE                             ,41.1,16.8,34
63677,AMENDOLA                                ,41.5,15.7,57
63678,ROMA FIUMICINO                          ,41.8,12.2,2.5
63679,ROMA/CIAMPINO ITALY          T          ,41.85,12.55,130
63680,PESCARA                                 ,42.4,14.2,12.5
63681,GROSSETO                                ,42.8,11.1,5
63682,ANCONA                                  ,43.6,13.5,103.5
63683,PISA/S. GIUSTO                          ,43.7,10.4,1.5
63684,FIRENZE PERETOLA                        ,43.8,11.2,37
63685,RIMINI                                  ,44,12.6,12
63686,CERVIA_(IT-AFB)                         ,44.2,12.3,10
63687,BOLOGNA                                 ,44.5,11.3,36
63688,TORINO CASELLE                          ,45.2,7.7,286
63689,MILANO LINATE                           ,45.4,9.3,105
63690,VERONA VILLAFRANCA                      ,45.4,10.9,70.5
63691,MILANO MALPENSA                         ,45.6,8.7,234
63692,TRIESTE                                 ,45.7,13.8,14
63693,DOBBIACO                                ,46.7,12.2,1226
63694,S._VALENTINO_ALLA                       ,46.8,10.5,1461
63695,CINCHONA GARDENS                        ,18.1,-76.7,1492
63696,"MONTEGO BAY,                            ",18.5,-77.9,8
63697,"MINAMITORISHIMA,                        ",24.3,154,9
63698,MUROTOMISAKI                            ,33.3,134.2,185
63699,MATSUYAMA                               ,33.8,132.8,32
63700,OWASE                                   ,34.1,136.2,14
63701,OSHIMA                                  ,34.8,139.4,190
63702,"TATEYAMA,                               ",35,139.9,7
63703,TOTTORI                                 ,35.5,134.2,15
63704,"TOYOOKA,                                ",35.5,134.8,4
63705,MAIZURU                                 ,35.5,135.4,30
63706,"KOFU,                                   ",35.7,138.6,274
63707,SAIGO                                   ,36.2,133.3,27
63708,"ONAHAMA,                                ",37,140.9,5
63709,"TAKADA-IN-CHUBU,                        ",37.1,138.3,18
63710,WAKAMATSU                               ,37.5,139.9,212
63711,AIKAWA                                  ,38,138.2,34
